,date,NO2,O3,NO,Wind Speed,Temperature,site,Year
31980,26/11/2023 11:00,53.27807,6.18667,37.90699,1.2,0.5,Leeds Centre,2023.0
31984,26/11/2023 15:00,60.97031,1.3471,68.75256,1.1,2.3,Leeds Centre,2023.0
31986,26/11/2023 17:00,62.77832,2.49463,73.11781,1.5,2.9,Leeds Centre,2023.0
31987,26/11/2023 18:00,67.32096,2.09549,127.00929,1.9,3.2,Leeds Centre,2023.0
31988,26/11/2023 19:00,68.17401,2.6942,119.43431,2.1,3.3,Leeds Centre,2023.0
31992,26/11/2023 23:00,60.26835,2.6942,137.95449,2.1,3.8,Leeds Centre,2023.0
31994,27/11/2023 01:00,45.12566,1.59656,39.68818,0.9,4.5,Leeds Centre,2023.0
31995,27/11/2023 02:00,45.40196,1.29721,27.29365,1.8,4.8,Leeds Centre,2023.0
31997,27/11/2023 04:00,37.92996,1.04774,27.42209,2.6,4.5,Leeds Centre,2023.0
31998,27/11/2023 05:00,36.88316,0.94796,13.35783,2.6,4.3,Leeds Centre,2023.0
32000,27/11/2023 07:00,34.53522,9.52947,8.66975,3.3,4.8,Leeds Centre,2023.0
32001,27/11/2023 08:00,29.57538,28.48862,6.67892,3.1,4.8,Leeds Centre,2023.0
32002,27/11/2023 09:00,21.81339,46.40003,4.79512,3.3,5.0,Leeds Centre,2023.0
32004,27/11/2023 11:00,32.91908,38.96604,6.22937,4.3,4.7,Leeds Centre,2023.0
32005,27/11/2023 12:00,25.84167,40.16346,5.81194,4.5,5.0,Leeds Centre,2023.0
32006,27/11/2023 13:00,26.81743,40.26325,8.79819,4.2,5.3,Leeds Centre,2023.0
32010,27/11/2023 17:00,30.11167,38.86626,8.47709,4.7,5.7,Leeds Centre,2023.0
32011,27/11/2023 18:00,28.34727,40.5626,6.35782,4.1,5.6,Leeds Centre,2023.0
32012,27/11/2023 19:00,25.10892,44.10497,3.94955,4.1,5.5,Leeds Centre,2023.0
32014,27/11/2023 21:00,9.18985,52.78627,0.9312,4.8,5.9,Leeds Centre,2023.0
32016,27/11/2023 23:00,5.35649,55.33078,0.61009,4.6,4.4,Leeds Centre,2023.0
32017,28/11/2023 00:00,5.17849,56.67788,0.34265,3.1,4.5,Leeds Centre,2023.0
32018,28/11/2023 01:00,3.80191,55.8796,0.25698,3.5,4.7,Leeds Centre,2023.0
32019,28/11/2023 02:00,3.63768,55.72992,0.38548,3.2,4.9,Leeds Centre,2023.0
32020,28/11/2023 03:00,4.0803,52.88605,0.35335,2.9,3.8,Leeds Centre,2023.0
32026,28/11/2023 09:00,39.93072,21.45378,17.57127,2.1,2.6,Leeds Centre,2023.0
32027,28/11/2023 10:00,31.48391,27.2912,13.45953,2.8,4.2,Leeds Centre,2023.0
32028,28/11/2023 11:00,24.75785,34.12647,9.44416,3.1,5.2,Leeds Centre,2023.0
32029,28/11/2023 12:00,25.35008,36.12217,8.60896,3.3,5.5,Leeds Centre,2023.0
32030,28/11/2023 13:00,19.20866,40.96174,6.68158,3.0,5.0,Leeds Centre,2023.0
32032,28/11/2023 15:00,30.26529,31.53206,9.34779,2.4,3.1,Leeds Centre,2023.0
32033,28/11/2023 16:00,38.95703,22.80087,13.81288,2.7,3.0,Leeds Centre,2023.0
32034,28/11/2023 17:00,32.27965,28.33894,9.99025,3.1,2.4,Leeds Centre,2023.0
32035,28/11/2023 18:00,44.96559,17.01334,10.08662,2.3,1.5,Leeds Centre,2023.0
32038,28/11/2023 21:00,35.97391,16.06539,7.51678,2.5,0.4,Leeds Centre,2023.0
32041,29/11/2023 00:00,13.24401,41.57708,1.32828,2.2,-1.0,Leeds Centre,2023.0
32042,29/11/2023 01:00,12.45877,40.11357,0.68556,2.4,-1.2,Leeds Centre,2023.0
32043,29/11/2023 02:00,16.17955,38.11787,1.06048,2.6,-1.2,Leeds Centre,2023.0
32044,29/11/2023 03:00,14.55604,42.05938,1.18902,2.3,-1.5,Leeds Centre,2023.0
32045,29/11/2023 04:00,10.86861,44.30454,0.61058,2.1,-2.0,Leeds Centre,2023.0
32046,29/11/2023 05:00,14.60225,38.21766,2.28164,2.2,-2.3,Leeds Centre,2023.0
32048,29/11/2023 07:00,30.72063,24.597,7.74472,2.2,-2.5,Leeds Centre,2023.0
32049,29/11/2023 08:00,36.95283,21.20431,13.07927,2.2,-2.4,Leeds Centre,2023.0
32050,29/11/2023 09:00,46.41937,15.76603,22.81641,2.8,-0.3,Leeds Centre,2023.0
32051,29/11/2023 10:00,35.81436,25.79442,15.7144,2.4,1.4,Leeds Centre,2023.0
32053,29/11/2023 12:00,16.80533,39.66454,6.07366,2.3,2.5,Leeds Centre,2023.0
32054,29/11/2023 13:00,21.86623,34.02669,8.03395,1.8,1.8,Leeds Centre,2023.0
32055,29/11/2023 14:00,26.63184,30.23486,10.0585,1.4,0.4,Leeds Centre,2023.0
32056,29/11/2023 15:00,33.51571,21.3041,10.89403,1.5,-0.4,Leeds Centre,2023.0
32059,29/11/2023 18:00,47.55355,6.23656,21.75593,1.9,-2.2,Leeds Centre,2023.0
32060,29/11/2023 19:00,49.14275,5.83742,16.1643,1.8,-2.7,Leeds Centre,2023.0
32061,29/11/2023 20:00,44.49669,7.93291,12.38299,1.8,-3.1,Leeds Centre,2023.0
32062,29/11/2023 21:00,44.52531,8.6813,13.9148,1.9,-3.3,Leeds Centre,2023.0
32063,29/11/2023 22:00,30.57552,26.34324,6.84492,2.2,-3.3,Leeds Centre,2023.0
32065,30/11/2023 00:00,6.09924,51.28949,0.64297,2.5,0.4,Leeds Centre,2023.0
32066,30/11/2023 01:00,5.77244,47.69723,0.21432,3.2,0.6,Leeds Centre,2023.0
32068,30/11/2023 03:00,5.2147,42.80777,0.25719,3.2,1.0,Leeds Centre,2023.0
32069,30/11/2023 04:00,4.32878,45.30239,0.35363,3.3,0.1,Leeds Centre,2023.0
32070,30/11/2023 05:00,4.23029,47.44777,0.38578,3.9,0.1,Leeds Centre,2023.0
32071,30/11/2023 06:00,8.40963,41.36088,1.38239,3.7,0.8,Leeds Centre,2023.0
32072,30/11/2023 07:00,16.81395,31.63185,4.6294,3.0,1.1,Leeds Centre,2023.0
32073,30/11/2023 08:00,33.09562,18.41033,11.87355,2.6,1.0,Leeds Centre,2023.0
32074,30/11/2023 09:00,27.67205,22.25206,10.09466,3.1,1.6,Leeds Centre,2023.0
32075,30/11/2023 10:00,24.22441,26.5927,11.3163,3.3,2.0,Leeds Centre,2023.0
32076,30/11/2023 11:00,15.18817,34.52561,5.36882,3.2,2.0,Leeds Centre,2023.0
32077,30/11/2023 12:00,19.19574,27.54066,9.08734,3.3,2.1,Leeds Centre,2023.0
32078,30/11/2023 13:00,14.84183,32.5798,6.04394,2.9,1.6,Leeds Centre,2023.0
32079,30/11/2023 14:00,16.12044,30.83357,6.26898,2.9,1.4,Leeds Centre,2023.0
32083,30/11/2023 18:00,33.01236,14.06969,18.06751,2.8,-0.1,Leeds Centre,2023.0
32084,30/11/2023 19:00,29.33365,16.16517,14.04894,3.0,-0.1,Leeds Centre,2023.0
32085,30/11/2023 20:00,31.40692,13.92001,11.66994,3.0,0.6,Leeds Centre,2023.0
32087,30/11/2023 22:00,41.49299,6.43613,29.06233,3.4,1.1,Leeds Centre,2023.0
32089,01/12/2023 00:00,16.72556,27.47414,2.8302,2.7,-1.4,Leeds Centre,2023.0
32091,01/12/2023 02:00,18.05644,27.64045,2.15481,3.6,-0.6,Leeds Centre,2023.0
32093,01/12/2023 04:00,7.67565,39.56475,0.77187,3.8,0.2,Leeds Centre,2023.0
32098,01/12/2023 09:00,32.93143,21.65335,14.89073,3.0,1.2,Leeds Centre,2023.0
32099,01/12/2023 10:00,19.32048,32.43013,7.39712,2.7,1.7,Leeds Centre,2023.0
32100,01/12/2023 11:00,20.54517,31.73163,9.32681,2.5,2.1,Leeds Centre,2023.0
32101,01/12/2023 12:00,17.15816,35.02454,6.30363,2.9,2.4,Leeds Centre,2023.0
32107,01/12/2023 18:00,47.39647,3.44258,33.06192,2.2,-1.3,Leeds Centre,2023.0
32108,01/12/2023 19:00,57.64966,1.79613,93.78263,2.1,-1.8,Leeds Centre,2023.0
32109,01/12/2023 20:00,57.11589,1.9957,107.74068,2.1,-2.3,Leeds Centre,2023.0
32111,01/12/2023 22:00,56.69512,2.14538,116.81019,2.1,-3.0,Leeds Centre,2023.0
32113,02/12/2023 00:00,44.48512,1.9957,49.16218,1.7,-2.6,Leeds Centre,2023.0
32114,02/12/2023 01:00,41.31831,2.06222,33.16088,2.0,-3.3,Leeds Centre,2023.0
32115,02/12/2023 02:00,39.94484,1.69635,26.25415,1.6,-3.8,Leeds Centre,2023.0
32117,02/12/2023 04:00,38.44323,1.54667,18.3393,1.6,-4.4,Leeds Centre,2023.0
32118,02/12/2023 05:00,38.20878,1.24731,30.40462,1.6,-4.6,Leeds Centre,2023.0
32121,02/12/2023 08:00,50.09578,1.79613,150.06048,1.2,-5.0,Leeds Centre,2023.0
32123,02/12/2023 10:00,71.82046,2.84387,240.92043,1.4,-1.9,Leeds Centre,2023.0
32126,02/12/2023 13:00,56.37533,3.69205,78.05462,2.2,0.1,Leeds Centre,2023.0
32129,02/12/2023 16:00,56.22222,1.29721,74.51545,1.9,-0.7,Leeds Centre,2023.0
32131,02/12/2023 18:00,52.61379,1.54667,68.5954,2.2,-1.8,Leeds Centre,2023.0
32132,02/12/2023 19:00,52.73397,1.69635,61.6136,1.9,-2.2,Leeds Centre,2023.0
32133,02/12/2023 20:00,49.86221,1.49678,35.1664,2.4,-0.4,Leeds Centre,2023.0
32134,02/12/2023 21:00,49.59432,1.19742,26.3185,2.6,1.2,Leeds Centre,2023.0
32136,02/12/2023 23:00,46.02282,1.14753,19.0793,3.3,1.5,Leeds Centre,2023.0
32139,03/12/2023 02:00,40.34385,1.64645,12.32763,2.5,-0.4,Leeds Centre,2023.0
32140,03/12/2023 03:00,31.60159,4.59011,4.92461,2.7,-0.4,Leeds Centre,2023.0
32144,03/12/2023 07:00,33.51029,1.94581,8.62612,2.1,-3.0,Leeds Centre,2023.0
32145,03/12/2023 08:00,31.83845,4.73979,7.82144,2.0,-2.9,Leeds Centre,2023.0
32146,03/12/2023 09:00,32.01283,4.93936,14.80602,1.8,-1.2,Leeds Centre,2023.0
32147,03/12/2023 10:00,31.22068,5.58796,16.0935,1.3,0.2,Leeds Centre,2023.0
32148,03/12/2023 11:00,36.50251,4.83957,27.51989,1.1,1.2,Leeds Centre,2023.0
32149,03/12/2023 12:00,34.02763,6.28646,16.15788,1.2,1.0,Leeds Centre,2023.0
32150,03/12/2023 13:00,34.71222,5.23871,17.67067,1.3,-0.1,Leeds Centre,2023.0
32151,03/12/2023 14:00,38.05194,3.79183,20.50312,1.9,-0.9,Leeds Centre,2023.0
32152,03/12/2023 15:00,39.07,1.54667,25.49211,2.0,-1.3,Leeds Centre,2023.0
32153,03/12/2023 16:00,40.14591,5.08904,12.61731,2.2,-0.1,Leeds Centre,2023.0
32154,03/12/2023 17:00,36.2151,4.59011,9.81704,2.4,0.1,Leeds Centre,2023.0
32155,03/12/2023 18:00,38.52551,2.94366,11.13671,2.6,0.2,Leeds Centre,2023.0
32157,03/12/2023 20:00,24.36571,14.86797,3.79807,2.8,0.2,Leeds Centre,2023.0
32160,03/12/2023 23:00,18.06169,22.15227,3.86244,2.7,0.7,Leeds Centre,2023.0
32162,04/12/2023 01:00,10.96843,30.60073,0.30053,3.4,2.9,Leeds Centre,2023.0
32163,04/12/2023 02:00,10.49224,30.53421,0.2898,3.5,3.4,Leeds Centre,2023.0
32164,04/12/2023 03:00,9.802,30.98324,0.4508,3.6,3.9,Leeds Centre,2023.0
32166,04/12/2023 05:00,12.01899,31.63185,0.4186,3.3,4.5,Leeds Centre,2023.0
32167,04/12/2023 06:00,15.80386,31.08303,2.93018,4.0,4.6,Leeds Centre,2023.0
32168,04/12/2023 07:00,23.08354,24.94625,6.31116,3.8,4.3,Leeds Centre,2023.0
32169,04/12/2023 08:00,41.31025,8.08259,21.21968,3.8,4.1,Leeds Centre,2023.0
32173,04/12/2023 12:00,26.68533,33.22841,4.66897,3.5,4.0,Leeds Centre,2023.0
32175,04/12/2023 14:00,24.71239,38.01809,5.37737,3.8,3.8,Leeds Centre,2023.0
32176,04/12/2023 15:00,26.83226,36.6211,4.92657,3.8,4.0,Leeds Centre,2023.0
32178,04/12/2023 17:00,27.62992,29.73593,6.99809,3.3,4.4,Leeds Centre,2023.0
32180,04/12/2023 19:00,18.56557,33.87701,2.06079,3.9,4.9,Leeds Centre,2023.0
32181,04/12/2023 20:00,16.4967,35.72303,1.99639,4.8,5.1,Leeds Centre,2023.0
32182,04/12/2023 21:00,13.34847,40.46282,0.6118,3.9,5.0,Leeds Centre,2023.0
32184,04/12/2023 23:00,11.13246,48.24605,0.3542,4.9,5.1,Leeds Centre,2023.0
32186,05/12/2023 01:00,6.63524,45.16934,0.30065,3.1,4.7,Leeds Centre,2023.0
32187,05/12/2023 02:00,6.45549,46.79917,0.03221,3.5,4.8,Leeds Centre,2023.0
32188,05/12/2023 03:00,6.06024,48.44562,0.32213,3.6,4.9,Leeds Centre,2023.0
32190,05/12/2023 05:00,7.24103,50.84046,0.86974,3.8,5.1,Leeds Centre,2023.0
32191,05/12/2023 06:00,15.16656,42.95744,3.28569,4.3,5.0,Leeds Centre,2023.0
32192,05/12/2023 07:00,18.46558,39.36518,4.05879,4.0,5.0,Leeds Centre,2023.0
32193,05/12/2023 08:00,22.55149,38.21766,5.28287,3.4,4.9,Leeds Centre,2023.0
32195,05/12/2023 10:00,12.85066,43.30669,3.22126,4.2,4.8,Leeds Centre,2023.0
32196,05/12/2023 11:00,12.3582,44.10497,3.12462,3.9,4.4,Leeds Centre,2023.0
32197,05/12/2023 12:00,15.26095,40.96174,4.47755,3.8,4.1,Leeds Centre,2023.0
32199,05/12/2023 14:00,13.98228,43.95529,3.73666,4.1,4.2,Leeds Centre,2023.0
32200,05/12/2023 15:00,36.37478,21.85292,12.20858,3.4,3.4,Leeds Centre,2023.0
32203,05/12/2023 18:00,44.98222,14.96775,16.91163,2.1,0.5,Leeds Centre,2023.0
32205,05/12/2023 20:00,33.97518,21.45378,7.89209,2.4,1.1,Leeds Centre,2023.0
32206,05/12/2023 21:00,29.45003,23.64905,5.44393,2.6,0.7,Leeds Centre,2023.0
32207,05/12/2023 22:00,31.81432,19.90711,5.76606,2.5,0.0,Leeds Centre,2023.0
32209,06/12/2023 00:00,35.32141,10.17807,10.87071,3.3,0.5,Leeds Centre,2023.0
32211,06/12/2023 02:00,35.84878,8.03269,10.44104,3.5,-0.2,Leeds Centre,2023.0
32212,06/12/2023 03:00,30.04741,10.22796,6.18728,3.4,-0.5,Leeds Centre,2023.0
32213,06/12/2023 04:00,29.108,9.67915,6.96069,3.2,-0.8,Leeds Centre,2023.0
32214,06/12/2023 05:00,34.61594,3.04344,10.56994,2.8,-1.2,Leeds Centre,2023.0
32216,06/12/2023 07:00,46.70415,1.59656,48.33814,2.5,-2.0,Leeds Centre,2023.0
32217,06/12/2023 08:00,51.63994,2.24516,60.19709,2.4,-1.8,Leeds Centre,2023.0
32218,06/12/2023 09:00,59.90266,2.44473,106.18277,2.1,-0.2,Leeds Centre,2023.0
32219,06/12/2023 10:00,61.51876,3.09334,122.71442,1.7,1.0,Leeds Centre,2023.0
32220,06/12/2023 11:00,71.72594,3.29291,162.64172,0.8,2.2,Leeds Centre,2023.0
32221,06/12/2023 12:00,75.81262,3.59226,136.7647,0.5,3.1,Leeds Centre,2023.0
32222,06/12/2023 13:00,74.05553,4.49033,91.1335,0.6,3.3,Leeds Centre,2023.0
32224,06/12/2023 15:00,66.08215,1.64645,87.71761,1.9,1.0,Leeds Centre,2023.0
32225,06/12/2023 16:00,66.82648,1.3471,86.36414,2.1,0.3,Leeds Centre,2023.0
32226,06/12/2023 17:00,62.99445,0.99785,69.18799,2.5,-0.2,Leeds Centre,2023.0
32227,06/12/2023 18:00,59.37934,1.19742,60.16487,2.6,-0.4,Leeds Centre,2023.0
32228,06/12/2023 19:00,57.02978,1.09764,55.58886,2.8,-0.6,Leeds Centre,2023.0
32229,06/12/2023 20:00,53.13642,1.09764,28.1328,3.4,-0.6,Leeds Centre,2023.0
32230,06/12/2023 21:00,49.96567,1.29721,18.91633,4.1,-0.4,Leeds Centre,2023.0
32233,07/12/2023 00:00,38.90255,5.85405,5.24409,4.9,2.0,Leeds Centre,2023.0
32234,07/12/2023 01:00,32.53702,9.84545,2.06325,6.0,2.2,Leeds Centre,2023.0
32236,07/12/2023 03:00,26.2774,15.81592,1.32177,6.5,3.4,Leeds Centre,2023.0
32238,07/12/2023 05:00,32.33506,11.27571,3.32054,7.2,4.5,Leeds Centre,2023.0
32241,07/12/2023 08:00,35.27771,18.70969,7.57598,8.5,5.4,Leeds Centre,2023.0
32242,07/12/2023 09:00,29.36725,26.49292,5.77064,8.4,5.6,Leeds Centre,2023.0
32243,07/12/2023 10:00,29.56462,25.84432,5.7384,8.6,5.8,Leeds Centre,2023.0
32244,07/12/2023 11:00,28.97507,22.55141,5.15812,8.5,5.9,Leeds Centre,2023.0
32247,07/12/2023 14:00,36.16045,14.41893,8.86551,9.1,5.8,Leeds Centre,2023.0
32248,07/12/2023 15:00,34.43992,16.51442,7.44703,9.7,5.7,Leeds Centre,2023.0
32250,07/12/2023 17:00,39.00835,13.42108,12.08934,10.1,5.7,Leeds Centre,2023.0
32251,07/12/2023 18:00,34.04289,16.56431,8.12403,9.9,5.8,Leeds Centre,2023.0
32252,07/12/2023 19:00,31.19306,17.3127,5.41602,8.7,6.0,Leeds Centre,2023.0
32253,07/12/2023 20:00,27.3082,18.90926,2.57906,7.4,6.4,Leeds Centre,2023.0
32256,07/12/2023 23:00,35.78231,10.32775,4.51335,5.7,6.6,Leeds Centre,2023.0
32257,08/12/2023 00:00,35.70095,10.57721,2.79509,4.3,6.6,Leeds Centre,2023.0
32260,08/12/2023 03:00,35.80031,8.78108,2.61233,5.1,6.8,Leeds Centre,2023.0
32261,08/12/2023 04:00,41.07278,7.43398,3.99913,5.3,6.6,Leeds Centre,2023.0
32262,08/12/2023 05:00,36.72398,12.07399,6.09545,5.7,6.2,Leeds Centre,2023.0
32263,08/12/2023 06:00,51.92755,3.79183,28.60667,5.9,5.9,Leeds Centre,2023.0
32264,08/12/2023 07:00,67.27445,0.79828,115.84572,5.9,5.9,Leeds Centre,2023.0
32266,08/12/2023 09:00,75.6377,1.89592,117.30777,6.5,5.8,Leeds Centre,2023.0
32268,08/12/2023 11:00,71.68474,4.93936,59.79342,5.6,6.5,Leeds Centre,2023.0
32269,08/12/2023 12:00,74.46263,6.08689,55.76204,6.2,7.4,Leeds Centre,2023.0
32270,08/12/2023 13:00,44.6829,29.68604,10.06232,5.1,7.4,Leeds Centre,2023.0
32271,08/12/2023 14:00,32.82725,40.5626,6.09545,5.4,6.7,Leeds Centre,2023.0
32274,08/12/2023 17:00,32.93316,42.45852,4.22489,6.6,6.1,Leeds Centre,2023.0
32276,08/12/2023 19:00,31.74947,42.65809,4.19263,7.6,6.1,Leeds Centre,2023.0
32279,08/12/2023 22:00,27.8686,47.09852,4.34314,7.5,5.5,Leeds Centre,2023.0
32280,08/12/2023 23:00,26.61722,48.29594,4.8054,7.2,5.3,Leeds Centre,2023.0
32281,09/12/2023 00:00,21.83357,49.69293,2.02187,5.1,5.1,Leeds Centre,2023.0
32282,09/12/2023 01:00,19.46726,52.15429,1.50565,5.4,4.7,Leeds Centre,2023.0
32283,09/12/2023 02:00,24.36611,43.45637,2.09715,5.1,4.6,Leeds Centre,2023.0
32285,09/12/2023 04:00,22.00252,38.11787,0.90339,6.1,5.6,Leeds Centre,2023.0
32286,09/12/2023 05:00,23.18671,36.5712,0.90339,6.6,6.8,Leeds Centre,2023.0
32287,09/12/2023 06:00,28.06864,31.13292,1.61319,6.6,7.6,Leeds Centre,2023.0
32289,09/12/2023 08:00,27.91712,36.37163,2.48432,10.2,8.4,Leeds Centre,2023.0
32290,09/12/2023 09:00,18.15357,47.69723,0.98942,10.5,8.9,Leeds Centre,2023.0
32294,09/12/2023 13:00,10.99609,64.46111,1.74225,10.1,10.7,Leeds Centre,2023.0
32296,09/12/2023 15:00,11.58922,67.70412,1.48414,10.1,8.1,Leeds Centre,2023.0
32297,09/12/2023 16:00,7.05087,77.38327,1.22603,9.0,7.4,Leeds Centre,2023.0
32298,09/12/2023 17:00,7.29654,78.23144,1.48414,9.8,7.0,Leeds Centre,2023.0
32299,09/12/2023 18:00,12.52398,76.13596,2.16168,12.4,6.9,Leeds Centre,2023.0
32300,09/12/2023 19:00,17.40953,73.74112,1.9681,13.7,6.8,Leeds Centre,2023.0
32302,09/12/2023 21:00,12.62473,77.13381,1.64546,13.1,6.6,Leeds Centre,2023.0
32303,09/12/2023 22:00,9.61648,78.03187,1.25829,13.3,6.6,Leeds Centre,2023.0
32305,10/12/2023 00:00,8.81268,76.10269,1.37714,12.0,6.8,Leeds Centre,2023.0
32306,10/12/2023 01:00,14.60563,75.90312,0.94678,12.1,6.4,Leeds Centre,2023.0
32308,10/12/2023 03:00,14.89901,73.1923,1.61383,11.3,6.1,Leeds Centre,2023.0
32310,10/12/2023 05:00,8.68342,74.4895,0.80692,7.2,5.5,Leeds Centre,2023.0
